timestamp,algorithm,seed,evaluation_step,array_height,array_width,ifmap_kb,filter_kb,ofmap_kb,dataflow,bandwidth,total_cycles,cycles_mha,cycles_conv,total_stalls,avg_utilization,pe_area,sram_area,total_area,fom_score,step_gain_pct,best_so_far_gain_pct
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,23,16,24,16,64,16,os,32,5168,1494,3674,0,54.29,384.0,76.8,460.8,419.919,76.36,171.99
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,24,4,12,8,32,16,os,24,25319,7849,17470,0,76.98,48.0,44.8,92.8,425.604,78.75,171.99
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,25,32,8,8,8,8,os,32,5669,1886,3783,0,67.01,256.0,19.2,275.2,640.981,169.21,171.99
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,26,24,16,8,8,8,ws,12,6292,2194,4098,1030,47.27,384.0,19.2,403.2,394.177,65.55,171.99
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,27,32,12,8,8,8,ws,32,5388,1911,3477,0,47.05,384.0,19.2,403.2,460.312,93.33,171.99
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,28,24,8,8,8,8,os,24,7451,2596,4855,488,67.33,192.0,19.2,211.2,635.465,166.89,171.99
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,29,4,64,8,64,8,is,32,13622,2399,11223,0,35.66,256.0,64.0,320.0,229.408,-3.65,171.99
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,30,8,64,128,8,64,os,32,20302,1326,18976,14334,27.47,512.0,160.0,672.0,73.298,-69.22,171.99
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,31,8,8,8,8,8,os,24,16899,5332,11567,0,86.61,64.0,19.2,83.2,711.239,198.72,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,32,4,4,8,8,256,is,12,126270,24746,101524,43850,64.34,16.0,217.6,233.6,33.902,-85.76,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,33,48,4,16,256,8,is,16,20470,5823,14647,0,25.48,192.0,224.0,416.0,117.433,-50.68,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,34,8,16,16,8,16,ws,16,10990,3775,7215,0,75.44,128.0,32.0,160.0,568.699,138.85,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,35,16,4,16,8,16,os,32,17564,5502,12062,0,83.48,64.0,32.0,96.0,593.069,149.09,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,36,8,64,8,8,128,ws,8,17615,5742,11873,0,38.78,512.0,115.2,627.2,90.513,-61.99,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,37,32,16,8,8,8,os,24,3365,1220,2145,54,62.3,512.0,19.2,531.2,559.444,134.96,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,38,4,12,16,8,16,os,16,25860,7998,17862,0,76.98,48.0,32.0,80.0,483.372,103.01,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,39,48,16,64,8,8,os,32,3297,1326,1971,0,51.93,768.0,64.0,832.0,364.551,53.11,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,40,64,16,8,16,128,is,32,6442,1078,5364,44,22.39,1024.0,121.6,1145.6,135.502,-43.09,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,41,4,16,8,8,64,os,32,17436,5502,11934,0,83.48,64.0,64.0,128.0,448.067,88.19,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,42,4,4,16,16,8,ws,16,64446,19455,44991,0,90.0,16.0,32.0,48.0,323.268,35.77,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,43,12,64,256,32,8,ws,4,25843,7537,18306,12265,7.66,768.0,236.8,1004.8,38.51,-83.83,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,44,16,8,256,32,64,is,32,16161,3902,12259,0,54.24,128.0,281.6,409.6,151.068,-36.55,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,45,16,4,8,16,16,os,24,19518,5588,13930,1884,77.3,64.0,32.0,96.0,533.695,124.15,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,46,4,48,16,256,32,ws,32,12278,4479,7799,0,42.33,192.0,243.2,435.2,187.147,-21.4,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,47,32,4,8,8,8,ws,24,13176,4500,8676,0,55.48,128.0,19.2,147.2,515.595,116.55,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,48,8,16,8,8,16,ws,24,10224,3519,6705,0,75.44,128.0,25.6,153.6,636.778,167.44,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,49,64,16,16,32,8,os,32,3223,822,2401,798,37.79,1024.0,44.8,1068.8,290.297,21.92,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,50,12,12,16,8,16,ws,32,10782,3927,6855,0,61.77,144.0,32.0,176.0,526.973,121.33,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,51,12,32,8,8,8,os,32,13543,1526,12017,9642,34.13,384.0,19.2,403.2,183.132,-23.09,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,52,16,12,16,16,8,os,24,7473,2521,4952,0,69.27,192.0,32.0,224.0,597.389,150.9,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,53,48,4,64,8,8,ws,16,13022,5823,7199,0,42.93,192.0,64.0,256.0,299.973,25.99,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,54,8,48,8,128,8,is,4,48891,9507,39384,36297,7.64,384.0,115.2,499.2,40.973,-82.79,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,55,16,4,256,16,64,ws,4,34893,11390,23503,0,73.11,64.0,268.8,332.8,86.115,-63.83,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,56,12,8,8,8,16,os,16,13025,4446,8579,261,77.7,96.0,25.6,121.6,631.377,165.17,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,57,32,32,8,256,16,ws,16,3499,1398,2101,208,43.48,1024.0,224.0,1248.0,229.003,-3.82,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,58,8,12,8,16,8,ws,16,14486,4863,9623,0,69.26,96.0,25.6,121.6,567.699,138.43,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,59,24,4,256,8,8,is,4,307074,7519,299555,275892,26.13,96.0,217.6,313.6,10.384,-95.64,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,60,8,8,8,8,8,ws,24,18007,5844,12163,0,80.59,64.0,19.2,83.2,667.475,180.34,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,61,12,12,8,16,16,ws,32,10688,3927,6761,0,61.77,144.0,32.0,176.0,531.607,123.27,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,62,16,12,8,8,8,ws,16,10131,3055,7076,1615,52.88,192.0,19.2,211.2,467.362,96.29,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,63,24,16,16,8,16,os,32,4076,1494,2582,0,67.49,384.0,32.0,416.0,589.756,147.69,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,64,64,8,8,16,256,ws,4,59816,3630,56186,48244,17.43,512.0,224.0,736.0,22.715,-90.46,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,65,16,12,8,32,16,os,24,7561,2521,5040,44,68.92,192.0,44.8,236.8,558.52,134.58,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,66,64,16,8,8,32,os,16,5650,1078,4572,2698,30.62,1024.0,38.4,1062.4,166.596,-30.03,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,67,16,64,8,64,256,is,16,29707,1910,27797,21517,21.59,1024.0,262.4,1286.4,26.168,-89.01,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,68,8,12,8,8,8,os,16,13481,4446,9035,0,74.21,96.0,19.2,115.2,643.91,170.44,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,69,4,16,16,8,16,ws,24,18515,6015,12500,0,80.59,64.0,32.0,96.0,562.607,136.29,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,70,64,16,64,8,256,is,4,80538,2870,77668,64332,16.02,1024.0,262.4,1286.4,9.652,-95.95,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,71,4,32,8,32,256,ws,32,14859,5438,9421,0,70.95,128.0,236.8,364.8,184.483,-22.52,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,72,32,4,16,8,8,os,24,11716,3476,8240,758,65.57,128.0,25.6,153.6,555.686,133.38,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,73,8,8,8,16,32,os,32,16908,5246,11662,0,86.61,64.0,44.8,108.8,543.599,128.31,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,74,64,8,8,256,8,ws,32,8560,1838,6722,3195,26.1,512.0,217.6,729.6,160.118,-32.75,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,75,8,4,8,8,32,ws,32,34826,11135,23691,0,83.47,32.0,38.4,70.4,407.872,71.3,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,76,16,8,16,8,8,os,24,9430,3092,6338,0,80.6,128.0,25.6,153.6,690.394,189.96,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,77,8,12,128,128,64,ws,32,15857,5486,10371,0,69.26,96.0,256.0,352.0,179.158,-24.75,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,78,12,12,8,8,8,os,24,9603,3436,6167,0,67.97,144.0,19.2,163.2,638.077,167.99,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,79,4,64,8,256,16,ws,4,59966,17717,42249,40136,7.53,256.0,224.0,480.0,34.742,-85.41,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,80,12,4,16,8,8,os,32,23197,7758,15439,0,82.04,48.0,25.6,73.6,585.72,146.0,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,81,48,4,32,8,8,is,32,42990,5439,37551,22952,17.84,192.0,38.4,230.4,100.96,-57.6,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,82,4,4,8,256,32,os,32,61660,18174,43486,0,93.72,16.0,236.8,252.8,64.153,-73.06,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,83,4,12,8,8,16,os,32,25076,7742,17334,0,76.98,48.0,25.6,73.6,541.831,127.57,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,84,4,4,8,8,32,os,24,61821,18260,43561,0,93.72,16.0,38.4,54.4,297.348,24.88,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,85,64,4,8,8,8,is,4,300751,5150,295601,276698,16.94,256.0,19.2,275.2,12.082,-94.93,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,86,4,32,256,64,8,is,32,16902,3519,13383,0,51.96,128.0,262.4,390.4,151.549,-36.35,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,87,16,8,16,8,16,os,24,9600,3092,6508,0,80.6,128.0,32.0,160.0,651.042,173.43,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,88,64,16,16,32,256,ws,32,4488,1078,3410,1008,27.45,1024.0,243.2,1267.2,175.834,-26.15,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,89,8,8,8,16,8,os,8,20107,6014,14093,2078,79.57,64.0,25.6,89.6,555.066,133.12,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,90,16,8,8,8,32,ws,16,14650,4542,10108,2757,59.23,128.0,38.4,166.4,410.213,72.29,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,91,16,12,8,8,8,ws,4,33719,5724,27995,21107,32.38,192.0,19.2,211.2,140.421,-41.02,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,92,4,4,256,8,8,is,32,74342,19199,55143,0,81.34,16.0,217.6,233.6,57.583,-75.82,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,93,12,12,32,8,16,os,32,9996,3366,6630,0,67.97,144.0,44.8,188.8,529.873,122.54,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,94,16,24,128,128,8,ws,24,6292,1777,4515,0,48.37,384.0,211.2,595.2,267.023,12.15,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,95,32,4,32,16,8,ws,32,13866,4415,9451,460,53.88,128.0,44.8,172.8,417.354,75.29,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,96,4,48,256,32,8,ws,32,11934,4095,7839,0,42.33,192.0,236.8,428.8,195.416,-17.93,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,97,4,12,16,16,8,os,12,26000,8212,17788,0,76.98,48.0,32.0,80.0,480.769,101.92,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,98,64,4,8,32,8,ws,16,30064,3614,26450,19491,21.47,256.0,38.4,294.4,112.984,-52.55,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,99,64,4,256,64,8,os,4,16631,4126,12505,0,50.35,256.0,262.4,518.4,115.989,-51.29,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),4,100,64,16,128,8,128,ws,32,4088,1078,3010,0,34.44,1024.0,211.2,1235.2,198.04,-16.82,198.72
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,1,12,32,32,64,64,ws,16,8045,3238,4807,0,60.5,384.0,128.0,512.0,242.775,1.96,1.96
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,2,16,48,8,256,32,os,16,4218,1646,2572,0,40.26,768.0,236.8,1004.8,235.947,-0.9,1.96
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,3,48,4,64,16,32,ws,24,13026,5780,7246,0,42.93,192.0,89.6,281.6,272.619,14.5,14.5
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,4,4,12,32,16,128,os,8,34540,8574,25966,6280,66.08,48.0,140.8,188.8,153.347,-35.6,14.5
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,5,32,8,16,8,16,ws,12,11285,3167,8118,2602,42.73,256.0,32.0,288.0,307.685,29.23,29.23
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,6,24,4,16,32,8,ws,8,28736,6559,22177,11458,41.6,96.0,44.8,140.8,247.156,3.8,29.23
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,7,64,12,8,8,8,ws,16,11152,1722,9430,6541,18.85,768.0,19.2,787.2,113.91,-52.16,29.23
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,8,12,8,16,8,32,ws,32,13710,4911,8799,0,71.65,96.0,44.8,140.8,518.036,117.57,117.57
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,9,4,4,16,16,32,ws,32,64254,19583,44671,0,90.0,16.0,51.2,67.2,231.596,-2.73,117.57
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,10,16,16,16,8,128,ws,16,9560,3038,6522,0,67.01,256.0,121.6,377.6,277.019,16.35,117.57
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,11,32,8,32,8,64,ws,32,8448,2526,5922,412,51.52,256.0,83.2,339.2,348.972,46.57,117.57
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,12,16,12,32,16,16,ws,32,8660,2943,5717,0,61.26,192.0,51.2,243.2,474.809,99.42,117.57
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,13,12,16,32,32,8,os,24,7748,2521,5227,444,69.82,192.0,57.6,249.6,517.09,117.17,117.57
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,14,24,8,32,16,8,os,24,13822,2617,11205,6326,46.73,192.0,44.8,236.8,305.525,28.32,117.57
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,15,4,48,32,32,8,os,32,11477,3966,7511,0,43.46,192.0,57.6,249.6,349.082,46.61,117.57
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,16,16,24,32,64,8,os,24,6848,1585,5263,1284,46.86,384.0,83.2,467.2,312.56,31.27,117.57
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,17,8,12,32,8,8,ws,16,15154,4831,10323,0,69.26,96.0,38.4,134.4,490.991,106.21,117.57
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,18,4,16,64,32,8,os,16,18749,5758,12991,0,83.48,64.0,83.2,147.2,362.338,52.18,117.57
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,19,12,16,8,16,16,ws,16,8254,3215,5039,0,67.47,192.0,32.0,224.0,540.863,127.16,127.16
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,20,8,16,16,16,8,os,16,9781,3262,6519,0,80.6,128.0,32.0,160.0,638.994,168.37,168.37
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,21,8,48,32,8,8,os,8,77055,2910,74145,68470,19.29,384.0,38.4,422.4,30.724,-87.1,168.37
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,22,8,8,16,8,8,os,32,16893,5246,11647,0,86.61,64.0,25.6,89.6,660.671,177.48,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,23,12,16,16,8,16,os,32,6908,2430,4478,0,73.98,192.0,32.0,224.0,646.249,171.42,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,24,8,12,16,32,16,is,32,17615,4719,12896,0,59.2,96.0,51.2,147.2,385.664,61.98,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,25,12,16,16,16,8,os,24,6963,2521,4442,0,73.98,192.0,32.0,224.0,641.144,169.28,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,26,4,32,16,8,16,is,24,16800,3775,13025,0,51.96,128.0,32.0,160.0,372.024,56.25,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,27,12,24,8,16,8,os,32,6537,2034,4503,0,52.79,288.0,25.6,313.6,487.804,104.87,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,28,12,16,64,8,16,os,24,7655,2521,5134,0,73.98,192.0,70.4,262.4,497.841,109.09,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,29,4,12,16,8,8,ws,24,26132,8212,17920,0,74.2,48.0,25.6,73.6,519.936,118.37,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,30,12,4,8,32,16,os,24,23378,7828,15550,0,82.04,48.0,44.8,92.8,460.94,93.59,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,31,4,8,8,8,8,is,16,46980,10495,36485,6294,69.75,32.0,19.2,51.2,415.735,74.61,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,32,64,4,64,256,32,is,12,24160,3786,20374,0,23.91,256.0,281.6,537.6,76.992,-67.66,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,33,4,64,32,32,256,is,32,16933,4318,12615,0,35.66,256.0,256.0,512.0,115.344,-51.56,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,34,8,16,32,8,8,ws,32,10094,3263,6831,0,75.44,128.0,38.4,166.4,595.365,150.05,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,35,16,64,8,8,64,ws,32,4149,1270,2879,0,35.42,1024.0,64.0,1088.0,221.528,-6.96,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,36,4,4,128,32,16,is,32,74470,19327,55143,0,81.34,16.0,140.8,156.8,85.639,-64.03,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,37,16,16,8,16,16,os,24,5358,1844,3514,0,75.46,256.0,32.0,288.0,648.044,172.17,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,38,16,24,8,8,64,os,32,5024,1478,3546,0,54.29,384.0,64.0,448.0,444.296,86.6,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,39,4,16,8,8,32,os,32,17436,5502,11934,0,83.48,64.0,38.4,102.4,560.084,135.23,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,40,16,8,16,8,8,ws,32,10386,3519,6867,0,70.95,128.0,25.6,153.6,626.845,163.27,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,41,64,4,64,64,256,ws,4,22092,5150,16942,0,36.21,256.0,307.2,563.2,80.372,-66.24,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,42,16,16,128,8,8,ws,32,6170,2015,4155,0,67.01,256.0,115.2,371.2,436.623,83.38,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,43,16,32,8,16,8,ws,24,3562,1348,2214,0,60.39,512.0,25.6,537.6,522.212,119.33,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,44,16,8,8,8,128,is,32,23446,3902,19544,6782,45.69,128.0,115.2,243.2,175.375,-26.34,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,45,12,8,8,128,8,is,4,23579,8113,15466,402,53.6,96.0,115.2,211.2,200.808,-15.66,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,46,4,12,64,8,8,os,32,25469,7742,17727,0,76.98,48.0,64.0,112.0,350.566,47.24,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,47,48,8,16,8,256,is,4,155506,5726,149780,137042,13.46,384.0,224.0,608.0,10.577,-95.56,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,48,8,12,16,16,8,ws,32,14058,4591,9467,0,69.26,96.0,32.0,128.0,555.733,133.4,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,49,12,24,8,8,8,ws,24,7134,2320,4814,0,48.27,288.0,19.2,307.2,456.295,91.64,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,50,4,16,8,256,8,ws,32,17918,5759,12159,0,80.59,64.0,217.6,281.6,198.188,-16.76,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,51,4,64,128,8,8,ws,32,10814,2399,8415,0,40.72,256.0,115.2,371.2,249.118,4.63,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,52,4,4,8,16,8,os,12,62227,18602,43625,0,93.72,16.0,25.6,41.6,386.303,62.24,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,53,12,24,8,8,32,os,24,6737,2104,4633,0,52.79,288.0,38.4,326.4,454.761,91.0,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,54,16,64,256,32,32,ws,4,19347,5750,13597,0,35.42,1024.0,256.0,1280.0,40.381,-83.04,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,55,12,4,8,8,16,ws,24,25896,9151,16745,0,73.96,48.0,25.6,73.6,524.674,120.36,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,56,8,4,16,16,8,os,24,32350,9812,22538,0,90.0,32.0,32.0,64.0,482.998,102.86,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,57,4,4,8,256,8,is,32,73838,19199,54639,0,81.34,16.0,217.6,233.6,57.976,-75.65,177.48
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,58,12,8,16,8,8,os,24,12435,4297,8138,0,79.15,96.0,25.6,121.6,661.334,177.76,177.76
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,59,16,12,16,16,16,ws,24,8710,3076,5634,0,61.26,192.0,38.4,230.4,498.31,109.29,177.76
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,60,48,4,16,128,128,ws,32,12124,5630,6494,0,42.93,192.0,217.6,409.6,201.37,-15.43,177.76
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,61,12,8,8,16,8,ws,32,13326,4767,8559,0,71.65,96.0,25.6,121.6,617.116,159.18,177.76
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,62,24,16,8,32,32,os,32,3948,1478,2470,0,67.49,384.0,57.6,441.6,573.58,140.9,177.76
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,63,16,32,8,32,8,ws,16,4387,1520,2867,438,53.71,512.0,38.4,550.4,414.146,73.94,177.76
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,64,64,16,8,8,8,is,24,13183,1164,12019,7088,18.3,1024.0,19.2,1043.2,72.714,-69.46,177.76
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,65,12,64,256,64,8,is,16,8151,2042,6109,343,23.92,768.0,262.4,1030.4,119.065,-49.99,177.76
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,66,8,12,64,8,16,ws,32,14650,4703,9947,0,69.26,96.0,70.4,166.4,410.213,72.29,177.76
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,67,24,12,8,32,8,ws,32,6360,2467,3893,0,52.43,288.0,38.4,326.4,481.718,102.32,177.76
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,68,64,8,256,8,64,os,32,4900,1326,3574,0,49.15,512.0,262.4,774.4,263.535,10.68,177.76
2026-08-22T16:46:02.509666+00:00,Bayesian Optimization (GP-BO),5,69,8,8,8,16,8,ws,8,21464,6527,14937,2030,74.29,64.0,25.6,89.6,519.974,118.39,177.76
